"","Genus","Species","Glucose_F","Galactose_F","Sucrose_F","Maltose_F","Lactose_F","Raffinose_F","Trehalose_F","Glucose","Inulin","Sucrose","Raffinose","Melibiose","Galactose","Lactose","Trehalose","Maltose","Melezitose","Methyl-?-D-glucoside","Soluble Starch","Cellobiose","Salicin","L-Sorbose","L-Rhamnose","D-Xylose","L-Arabinose","D-Arabinose","D-Ribose","Methanol","Ethanol","Glycerol","Erythritol","Ribitol","Galactitol","D-Mannitol","D-Glucitol","myo-Inositol","DL-Lactate","Succinate","Citrate","D-Gluconate","D-Glucosamine","Nitrate","Vitamin-free","2-Keto-D-gluconate","Starch formation","Growth at 19°C","Growth at 25°C","Growth at 30°C","Growth at 37°C"
"178","Ascoidea","A. africana",0,0,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0,1,0.5,1,0.5,1,1,1,1,0.5,1,0.5,"0",0,1,1,1,0,0.5,NA,0.5,1,0,0,0.5,0.5,0,1,0.5,NA,NA,0,1,1,0,0
"179","Ascoidea","A. hylecoeti",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,"0",0,1,1,1,0,1,NA,1,1,1,0,1,0,0,1,0,NA,NA,0,1,1,1,0
"180","Ascoidea","A. rubescens",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,"1",1,0,1,1,1,1,NA,1,1,1,0,0,0,0,0,0,NA,NA,0,1,1,1,0
"181","Cephaloascus","C. albidus",1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,"0.5",0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,"0",0,0,1,1,1,0
"182","Cephaloascus","C. fragrans",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0.5,0,1,1,"0",0,0,1,1,0,1,0,1,1,0,0.5,1,1,0,0,0,"1",0,0,1,1,1,0
"183","Wickerhamia","W. fluorescens",1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,"0",1,0,1,1,1,0
"184","Yamadazyma","Y. akitaensis",1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,"1",1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,"0",1,0,1,1,1,0
"185","Yamadazyma","Y. mexicana",1,1,0,0,0,0,1,1,0,1,1,0.5,1,1,1,1,1,1,0,1,1,0,1,1,1,"0.5",1,0,1,1,1,1,0.5,1,1,0,0,1,1,1,1,0,"0",1,0,1,1,1,1
"186","Yamadazyma","Y. nakazawae",1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,"1",1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,"0",1,0,1,1,1,0
"187","Yamadazyma","Y. philogaea",1,1,0,0.5,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,"1",1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,"0",1,0,1,1,1,1
"188","Yamadazyma","Y. scolyti",1,1,0.5,0.5,0,0,1,1,0,1,1,1,1,0.5,1,1,1,1,0,1,1,0,1,1,1,"0.5",1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.5,0,"0",1,0,1,1,1,0.5
"189","Yamadazyma","Y. triangularis",0.5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,"0",1,0,1,1,1,1,1,1,1,0,0,1,0.5,1,0,0,"0",0,0,1,1,1,0
"190","Debaryomyces","D. coudertii",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,"1",1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,"0",1,0,1,1,0,0
"191","Debaryomyces","D. fabryi",0.5,0,0.5,0,0,0.5,0.5,1,0,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0,1,1,"0.5",1,0,1,1,1,1,0.5,1,1,0,0.5,1,1,1,1,0,"0",1,0,1,1,1,0
"192","Debaryomyces","D. hansenii ",0.5,0.5,0.5,0.5,0,0.5,0.5,1,0.5,1,1,0.5,1,0.5,1,1,0.5,1,0.5,1,1,0.5,0.5,1,1,"0.5",0.5,0,1,1,0.5,1,0.5,1,1,0,0.5,1,0.5,1,0.5,0,"0",1,0,1,1,1,0
"193","Debaryomyces","D. maramus",0.5,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0.5,1,1,1,1,1,1,1,0.5,0,1,1,"0",1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.5,0,"0",1,0,1,1,0,0
"194","Debaryomyces","D. mycophilus",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,"0",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"0",0,0,1,1,1,0
"195","Debaryomyces","D. nepalensis",0.5,0,0.5,0,0,0.5,0.5,1,0,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0,1,1,"0.5",1,0,1,1,1,1,0.5,1,1,0,0.5,1,1,1,1,0,"0",1,0,1,1,1,0.5
"196","Debaryomyces","D. prosopidis",0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,"0",1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,"0",1,0,1,1,1,1
"197","Debaryomyces","D. robertsiae",1,0,1,1,0,0.5,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,"0",0.5,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,"1",1,0,1,1,1,0
"198","Debaryomyces","D. singareniensis ",1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"0",1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,NA,0,0,1,1,1,0
"199","Debaryomyces","D. subglobosus ",0.5,0,0.5,0,0,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"1",1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,"0",1,0,1,1,1,1
"200","Debaryomyces","D. udenii",1,0,0.5,0.5,0,0,0.5,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"0",1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.5,0,"0",1,0,1,1,0,0
"201","Kurtzmaniella","K. cleridarum",1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,"0",1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,"0",1,0,1,1,1,1
"202","Lodderomyces","L. elongisporus",1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,"0",0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,"0",1,0,1,1,1,1
"203","Meyerozyma","M. caribbica",1,1,1,0.5,0,1,1,1,1,1,1,0.5,1,0,1,1,1,1,0,1,1,0.5,0.5,1,0.5,"1",0.5,0,1,0.5,0,1,1,1,1,0,0,0.5,1,0,0.5,0,"0.5",1,0,1,1,1,1
"204","Meyerozyma","M. guilliermondii ",1,0.5,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0.5,0.5,1,1,"1",1,0,1,1,0,1,0.5,1,1,0,0.5,1,0.5,0.5,1,0,"0",1,0,1,1,1,1
"205","Millerozyma","M. acaciae ",1,0.5,0,1,0,0,1,1,0,0,0,0,1,0.5,1,1,0,1,0,1,1,0.5,0,1,1,"0",1,0,1,1,1,1,0,1,1,0,0,1,1,0.5,0,0,"0",0,0,1,1,1,1
"206","Millerozyma","M. farinosa ",1,0.5,0,0,0,0,0.5,1,0,0,0,0,1,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,"0",1,0,1,1,1,1,0,1,1,0,0,0.5,1,1,0,0,"0.5",0,0,1,1,1,1
"207","Priceomyces","P. carsonii ",0,0,0,0,0,0,0,1,0,1,0.5,0.5,1,0,1,1,1,1,1,0.5,1,1,0,1,0.5,"0",0.5,0,1,1,0,1,0.5,1,1,0,0.5,1,1,0,0,0,"0",1,0,1,1,1,0.5
"208","Priceomyces","P. castillae ",0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,"1",1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,"0",0,0,1,1,1,1
"209","Priceomyces","P. haplophilus",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,1,1,"0.5",1,0,1,1,1,1,1,1,1,0,0,0,0,0.5,0,0,"0",1,0,1,1,1,0
"210","Priceomyces","P. medius ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.5,1,0.5,1,0,1,1,"1",1,0,1,1,1,1,0.5,1,1,0,0,1,1,1,0.5,0,"0",0,0,1,1,1,0
"211","Priceomyces","P. melissophilus ",0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0.5,0.5,0.5,0.5,0,0,0,"0",0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,"0",0.5,0,1,1,1,0
"212","Scheffersomyces","S. segobiensis",1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,"1",1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,"0",1,0,1,1,1,0
"213","Scheffersomyces","S. spartinae",1,0,1,0.5,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,"0",0,0,1,1,0,1,0,1,1,0,0.5,1,1,0.5,0,0,"0",1,0,1,1,1,1
"214","Scheffersomyces","S. stipitis ",1,1,0,1,0,0,1,1,0,1,0,0,1,0.5,1,1,1,1,1,1,1,0.5,1,1,0.5,"1",1,0,1,1,1,1,0,1,1,0,1,1,1,0.5,1,0,"0",1,0,1,1,1,0.5
"215","Schwanniomyces","S. capriottii",1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"0",0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,"0",1,0,1,1,1,0
"216","Schwanniomyces","S. etchellsii",1,0,0.5,0.5,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0.5,1,0,1,1,"0",0,0,1,1,0,1,0,1,1,0,0.5,1,1,0,1,0,"0",1,0,1,1,1,1
"217","Schwanniomyces","S. occidentalis var. occidentalis",1,1,1,0.5,0,0.5,0,1,1,1,1,0.5,1,0.5,1,1,1,0.5,1,1,1,0.5,0,1,0.5,"0",0,0,1,1,0,0.5,0,1,0.5,0,0,1,1,1,1,0,"0",1,0,1,1,1,0.5
"218","Schwanniomyces","S. occidentalis var. persoonii",1,1,1,0.5,0,0.5,0,1,1,1,1,0.5,0,0.5,1,1,1,0.5,1,0,0,0.5,0,0,0.5,"0",0,0,1,1,0,0.5,0,1,0.5,0,0,1,1,1,1,0,"0",1,0,1,1,1,0.5
"219","Schwanniomyces","S. polymorphus var. polymorphus",1,0.5,1,0.5,0,1,0,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,1,0,1,0.5,"0.5",0.5,0,1,1,1,1,1,1,1,0,0,1,1,1,0.5,0,"1",1,0,1,1,1,0.5
"220","Schwanniomyces","S. polymorphus var. africanus",1,0.5,1,0.5,0,1,0,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,0.5,"0.5",0.5,0,1,1,1,1,1,1,1,0,0,1,1,1,0.5,0,"1",1,0,1,1,1,0.5
"221","Schwanniomyces","S. pseudopolymorphus",1,1,1,0.5,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"0",1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.5,0,"0",1,0,1,1,1,0
"222","Schwanniomyces","S. vanrijiae var. vanrijiae",0.5,0,0.5,0,0,0,0,1,0.5,1,1,1,1,0,1,1,1,1,1,0.5,1,1,0.5,1,0.5,"0",0.5,0,1,1,1,1,1,1,1,0,0.5,1,1,1,0.5,0,"1",1,0,1,1,1,1
"223","Schwanniomyces","S. vanrijiae var. yarrowii",0.5,0,0.5,0,0,0,0,1,0.5,1,1,0,1,0,0.5,1,1,1,0.5,0.5,0.5,1,0.5,1,0.5,"0",0.5,0,1,1,0.5,1,1,1,1,0,0.5,1,0.5,1,0.5,0,"1",1,0,1,1,1,0
"224","Schwanniomyces","S. yamadae",1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0.5,1,1,1,1,1,1,"0",0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,"0",1,0,1,1,1,0
"225","Spathaspora","S. passalidarum",1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,"1",1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,"0",1,0,1,1,1,1
"226","Dipodascus","D. aggregatus",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0",0.5,0,1,1,0,0.5,0,1,1,0,0.5,1,1,0,0,0,"0",0,0,1,1,1,0
"227","Dipodascus","D. albidus",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0",0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,"0",0,0,1,1,0,0
"228","Dipodascus","D. armillariae",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"0",0.5,0,0.5,1,0,0,0,1,0.5,0,0.5,1,0.5,0,0,0,"1",0,0,1,1,0,0
"229","Dipodascus","D. australiensis",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,0,1,0,1,0,"0",0,0,1,1,0,0.5,0,1,1,0,1,1,0,0,0,0,"0",0,0,1,1,1,1
"230","Dipodascus","D. geniculatus",0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"0",0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,"0",0,0,1,1,1,0
"231","Dipodascus","D. macrosporus ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,"0",0,0,1,1,0,0.5,0,1,1,0,1,1,1,0,0,NA,"1",0,0,1,1,0,0
"232","Galactomyces","G. candidus ",0.5,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0",0,0,1,1,0,0.5,0,1,1,0,1,1,0.5,0,0,0,"1",NA,0,1,1,1,0.5
"233","Galactomyces","G. citri-aurantii",0.5,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.5,"0",0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,"0",NA,0,1,1,1,0
"234","Galactomyces","G. geotrichum",0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0",0,0,1,1,0,0,0,1,1,0,0.5,1,0.5,0,0,0,"0",NA,0,1,1,1,0
"235","Galactomyces","G. pseudocandidus  ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0",0,0,1,1,0,0,0,0,1,0,1,1,0.5,0,0,0,"1",NA,0,1,1,1,0
"236","Galactomyces","G. reessii",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0",0,0,1,1,0,0,0,0,1,0,1,1,0.5,0,0,0,"0",NA,0,1,1,1,0
"237","Geotrichum","G. carabidarum ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"0",0,0,1,1,0,0,0,0.5,1,0,1,1,1,0,0,0,"0",0.5,NA,1,1,1,0
"238","Geotrichum","G. cucujoidarum",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,1,1,0,0,0.5,0,"0",0,0,1,1,0,1,0,1,1,0,1,1,0.5,0.5,0,0,"1",0.5,NA,1,1,1,1
"239","Geotrichum","G. europaeum ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0",0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,"1",0,NA,1,1,1,0
"240","Geotrichum","G. fermentans",1,1,0,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,0.5,1,0,1,0.5,"0.5",1,0,1,1,0,0.5,0,1,1,0,1,1,1,0,0,0,"1",0,NA,1,1,1,0.5
"241","Geotrichum","G. histeridarum ",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0",0,0,1,1,0,0.5,0,1,1,0,1,1,1,0.5,0,0,"0",0.5,NA,1,1,1,0
"242","Geotrichum","G. klebahnii",0.5,0.5,0,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0",0,0,1,1,0,0.5,0,1,1,0,1,1,0.5,0,0,0,"1",0,NA,1,1,0.5,0
"243","Geotrichum","G. restrictum",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0",0,0,1,1,0,0,0,1,1,0,0,NA,NA,0,0,0,"0",NA,0,1,1,0,0
"244","Dipodascopsis","D. anomala ",0,0,0,0,0,0,0,1,0,0,0,0,0.5,1,0,0.5,0,0,0,1,0.5,0.5,0,1,0,"0",0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,"0",0,1,1,1,0,0
"245","Dipodascopsis","D. tothii",0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,"1",0,0,1,1,0,1,0,1,1,1,0,1,0,0.5,0,0,"0",NA,1,1,1,NA,0
"246","Dipodascopsis","D. uninucleata var. uninucleata",0,0,0,0,0,0,0,1,1,1,1,1,0.5,0,1,1,1,1,1,0,0,1,0,1,1,"1",0,0,1,1,0,1,0,1,1,1,0,0,0,0.5,0,0,"0",NA,1,1,1,1,1
"247","Dipodascopsis","D. uninucleata var. wickerhamii",0,0,0,0,0,0,0,1,0,0,0,1,0.5,0,1,1,1,1,1,0,0,1,1,1,1,"1",0,0,1,1,0,1,0,1,1,1,0,0,0,0.5,0,0,"0",NA,1,1,1,1,1
"248","Lipomyces","L. arxii ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,"0",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"0",NA,NA,1,1,1,NA
"249","Lipomyces","L. doorenjongii ",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,1,"0",0,0,0.5,0,1,0,1,1,1,0,0,0.5,0.5,0,0,0,"0.5",NA,NA,1,1,1,NA
"250","Lipomyces","L. japonicus",0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,"0",0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,"0",NA,NA,1,1,1,NA
"251","Lipomyces","L. kockii ",0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,0,0.5,0.5,"0",0,0,1,0,0.5,0,1,1,0.5,0,0,0.5,0,0,0,0,"1",NA,NA,1,1,1,NA
"252","Lipomyces","L. kononenkoae",0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0.5,0.5,1,0,0.5,0,"0.5",0,0,1,0.5,0,0,0.5,1,1,0,0,0.5,0.5,1,0,0,"1",NA,NA,1,1,1,0
"253","Lipomyces","L. lipofer",0,0,0,0,0,0,0,1,1,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,0,0.5,0.5,"0.5",0,0,1,0.5,1,0.5,0.5,1,1,0,0,1,1,1,0,0,"1",NA,NA,1,1,1,NA
"254","Lipomyces","L. mesembrius ",0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,"0",0,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,1,1,0.5,0,0,"0.5",NA,NA,1,1,0.5,NA
"255","Lipomyces","L. oligophaga ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,"0",0,0,1,1,0,0,1,0,1,0.5,0,1,0,1,0,0,"0",NA,NA,1,1,1,NA
"256","Lipomyces","L. orientalis",0,0,0,0,0,0,0,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,1,0.5,"1",0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,"1",NA,NA,1,1,1,NA
"257","Lipomyces","L. smithiae ",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"0",NA,NA,1,1,1,NA
"258","Lipomyces","L. spencer-martinsiae ",0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.5,1,1,1,1,0.5,0.5,1,0,0,0,"0.5",0,0,1,1,0,0,0,1,1,0,0,0,0.5,0.5,0,0,"1",NA,NA,1,1,1,1
"259","Lipomyces","L. starkeyi",0,0,0,0,0,0,0,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,0.5,1,0.5,1,0.5,"0.5",0.5,0,1,0.5,0.5,0.5,0.5,1,1,0.5,0,1,1,0.5,0,0,"0.5",NA,0.5,1,1,1,NA
"260","Lipomyces","L. suomiensis ",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,"1",0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,"0",NA,NA,1,1,1,NA
"261","Lipomyces","L. tetrasporus",0,0,0,0,0,0,0,1,1,1,1,0.5,1,0.5,1,1,1,1,1,0.5,0.5,1,0.5,1,1,"1",0.5,0,1,0.5,1,1,1,1,1,0.5,0,0.5,1,1,0,0,"1",NA,NA,1,1,1,0
"262","Lipomyces","L. yamadae ",0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,"0",0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,"1",NA,NA,1,1,NA,0
"263","Lipomyces","L. yarrowii ",0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,"0",0,0,1,0,0,0,1,1,1,0,0,0,0.5,1,0,0,"1",NA,NA,1,1,1,NA
"264","Myxozyma","M. geophila",0,0,0,0,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0,0,0,1,0,1,1,"1",1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,"0",1,1,1,1,1,0
"265","Myxozyma","M. kluyveri",0,0,0,0,0,0,0,1,0.5,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,"1",1,0,1,1,0,1,0,1,1,0.5,0,1,0.5,1,0,0,"0",1,1,1,1,1,0
"266","Myxozyma","M. lipomycoides",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,"1",1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,"0",1,1,1,1,1,0
"267","Myxozyma","M. melibiosi",0,0,0,0,0,0,0,1,0,0,0,1,1,0.5,0,0,0,0,0,1,1,0.5,0,1,1,"1",1,0,1,1,0,1,0,0.5,1,1,0,1,0,1,0,0,"0",1,1,1,1,1,0
"268","Myxozyma","M. monticola",0,0,0,0,0,0,0,1,0,1,0.5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,"1",1,0,1,1,1,1,0,1,1,1,1,1,0,0.5,0,0,"0",1,1,1,1,1,0
"269","Myxozyma","M. mucilagina",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.5,1,1,1,0,1,1,1,1,1,1,"0.5",0.5,0,1,1,0,1,0,1,1,0,0.5,1,1,1,0,0,"0",1,1,1,1,1,1
"270","Myxozyma","M. neglecta",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,"1",0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"0",1,1,1,1,1,0
"271","Myxozyma","M. neotropica",0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"1",1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,"0",1,1,1,1,1,0
"272","Myxozyma","M. nipponensis",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,"1",1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,"0",0,1,1,1,1,0
"273","Myxozyma","M. sirexii",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,"1",1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,"0",0,1,1,1,1,1
"274","Myxozyma","M. udenii",0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,"0",0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,"0",1,1,1,1,1,1
"275","Myxozyma","M. vanderwaltii",0,0,0,0,0,0,0,1,0,1,0,0,1,0.5,1,1,1,1,0,1,1,1,0,1,1,"1",0.5,0,1,1,0,1,0,0,1,0,1,0.5,0,1,0,0,"0",1,1,1,1,1,0
"276","Aciculoconidium","A. aculeatum",1,0,0.5,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0.5,0,0,0,0,"0",0,0,1,1,0,1,0,1,1,0,0,1,1,0,0.5,0,"0",0,0,1,1,1,0
"277","Clavispora","C. lusitaniae",1,0.5,0.5,0.5,0,0,0.5,1,0,0.5,0,0,0.5,0,1,0.5,0.5,0.5,0,1,0.5,1,1,1,0,"0.5",0.5,0,1,1,0,0.5,0,1,0.5,0,0.5,1,0.5,0.5,0.5,0,"0",1,0,1,1,1,1
"278","Clavispora","C. opuntiae",1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,"0",0,0,1,1,0,1,0,1,1,0,1,1,1,0.5,0.5,0,"0",1,0,1,1,1,1
"279","Hyphopichia","H. burtonii",1,0.5,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0.5,1,1,1,1,0.5,0,1,0.5,"0",1,0,1,1,1,1,0,1,1,0,0,1,1,0.5,1,0,"1",1,0,1,1,1,0.5
"280","Hyphopichia","H. heimii",1,1,1,0.5,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,"0",1,0,1,1,1,1,1,1,1,0,0,1,1,0.5,1,0,"1",1,0,1,1,1,0
"281","Kodamaea","K. anthophila ",1,NA,NA,NA,NA,NA,NA,1,0.5,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,"0",0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,"0",1,0,1,1,1,1
"282","Kodamaea","K. kakaduensis",1,NA,NA,NA,NA,NA,NA,1,0.5,1,1,0,0.5,0,1,1,1,1,0,1,1,1,0,0,0,"0",0,0,1,1,0,1,0,1,1,0,0,1,0.5,0,1,0,"0",1,0,1,1,1,0.5
"283","Kodamaea","K. laetipori",1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,"1",0,0,1,1,0,1,0,1,1,0,1,1,1,1,NA,0,"0",1,0,1,1,1,NA
